WigleWifi-1.4,appRelease=2.25,model=GT-N7100,release=4.4.2,device=t03g,display=Android Revolution HD 31.0 by mike1986,board=smdk4x12,brand=samsung
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
00:27:19:e3:2d:fe,AUC_51_3,[ESS],2017-10-30 11:41:10,9,-88,32.1034847513875,35.2070865643947,692.273698006302,16,WIFI
ec:8c:a2:08:7a:1c,Ariel_University,[ESS],2017-10-30 11:41:11,48,-73,32.1034847513875,35.2070865643947,689.181972230941,16,WIFI
1c:b9:c4:15:36:78,Ariel_University,[ESS],2017-10-30 11:41:11,11,-82,32.1034847513875,35.2070865643947,689.181972230941,16,WIFI
ec:8c:a2:08:ab:dc,Ariel_University,[ESS],2017-10-30 11:41:11,36,-82,32.1034847513875,35.2070865643947,689.181972230941,16,WIFI
ec:8c:a2:88:77:47,,[WPA2-PSK-CCMP][ESS],2017-10-30 11:41:11,58,-89,32.1034847513875,35.2070865643947,689.181972230941,16,WIFI
ec:8c:a2:0a:08:2c,Ariel_University,[ESS],2017-10-30 11:41:11,44,-86,32.1034847513875,35.2070865643947,689.181972230941,16,WIFI
ec:8c:a2:08:ab:d8,Ariel_University,[ESS],2017-10-30 11:41:11,1,-82,32.1034847513875,35.2070865643947,689.181972230941,16,WIFI
ec:8c:a2:0a:11:9c,Ariel_University,[ESS],2017-10-30 11:41:11,36,-90,32.1034847513875,35.2070865643947,689.181972230941,16,WIFI
ec:8c:a2:09:8e:dc,Ariel_University,[ESS],2017-10-30 11:41:15,44,-84,32.1034847513875,35.2070865643947,690.934396209958,8,WIFI
1c:b9:c4:15:36:88,Ariel_University,[ESS],2017-10-30 11:41:15,11,-97,32.1034847513875,35.2070865643947,690.934396209958,8,WIFI
42502_22811_5329535,GOLAN T,HSDPA;il,2017-10-30 11:41:15,0,-91,32.1034847513875,35.2070865643947,690.934396209958,8,GSM
ec:8c:a2:89:8e:d7,,[WPA2-PSK-CCMP][ESS],2017-10-30 11:41:18,44,-85,32.1034847513875,35.2070865643947,688.417216635399,16,WIFI
ec:8c:a2:89:86:47,,[WPA2-PSK-CCMP][ESS],2017-10-30 11:41:18,44,-87,32.1034847513875,35.2070865643947,688.417216635399,16,WIFI
ec:8c:a2:0a:11:98,Ariel_University,[ESS],2017-10-30 11:41:18,11,-88,32.1034847513875,35.2070865643947,688.417216635399,16,WIFI
ec:8c:a2:8a:11:97,,[WPA2-PSK-CCMP][ESS],2017-10-30 11:41:22,36,-83,32.1034949379951,35.2071958190311,687.450417768262,12,WIFI
ec:8c:a2:0a:11:9c,Ariel_University,[ESS],2017-10-30 11:41:22,36,-85,32.1034949379951,35.2071958190311,687.450417768262,12,WIFI
ec:8c:a2:08:a3:bc,Ariel_University,[ESS],2017-10-30 11:41:22,40,-88,32.1034949379951,35.2071958190311,687.450417768262,12,WIFI
ec:8c:a2:09:84:f8,Ariel_University,[ESS],2017-10-30 11:41:22,6,-88,32.1034949379951,35.2071958190311,687.450417768262,12,WIFI
00:27:19:14:04:78,AUC,[ESS],2017-10-30 11:41:27,6,-91,32.1034836917503,35.2072849998526,680.566301699284,12,WIFI
ec:8c:a2:08:96:48,Ariel_University,[ESS],2017-10-30 11:41:27,11,-93,32.1034836917503,35.2072849998526,680.566301699284,12,WIFI
ec:8c:a2:8a:08:27,,[WPA2-PSK-CCMP][ESS],2017-10-30 11:41:33,44,-86,32.1034836917503,35.2072849998526,676.163302519836,8,WIFI
1c:b9:c4:95:36:77,,[WPA2-PSK-CCMP][ESS],2017-10-30 11:41:33,52,-87,32.1034836917503,35.2072849998526,676.163302519836,8,WIFI
ec:8c:a2:08:f3:8c,Ariel_University,[ESS],2017-10-30 11:41:33,36,-86,32.1034836917503,35.2072849998526,676.163302519836,8,WIFI
00:25:86:cc:00:f8,AUC_54_R,[ESS],2017-10-30 11:41:33,5,-86,32.1034836917503,35.2072849998526,676.163302519836,8,WIFI
ec:8c:a2:08:77:48,Ariel_University,[ESS],2017-10-30 11:41:33,1,-89,32.1034836917503,35.2072849998526,676.163302519836,8,WIFI
ec:8c:a2:0a:08:28,Ariel_University,[ESS],2017-10-30 11:41:33,1,-95,32.1034836917503,35.2072849998526,676.163302519836,8,WIFI
ec:8c:a2:08:7a:18,Ariel_University,[ESS],2017-10-30 11:41:36,1,-69,32.1034836917503,35.2072849998526,675.432660530486,12,WIFI
ec:8c:a2:0a:08:28,Ariel_University,[ESS],2017-10-30 11:41:36,1,-79,32.1034836917503,35.2072849998526,675.432660530486,12,WIFI
ec:8c:a2:09:89:e8,Ariel_University,[ESS],2017-10-30 11:41:39,1,-79,32.1035073800876,35.2073607890036,676.214968727776,12,WIFI
ec:8c:a2:09:89:ec,Ariel_University,[ESS],2017-10-30 11:41:39,36,-84,32.1035073800876,35.2073607890036,676.214968727776,12,WIFI
ec:8c:a2:88:96:e7,,[WPA2-PSK-CCMP][ESS],2017-10-30 11:41:39,58,-85,32.1035073800876,35.2073607890036,676.214968727776,12,WIFI
ec:8c:a2:08:96:ec,Ariel_University,[ESS],2017-10-30 11:41:39,58,-86,32.1035073800876,35.2073607890036,676.214968727776,12,WIFI
ec:8c:a2:0a:11:e8,Ariel_University,[ESS],2017-10-30 11:41:39,6,-90,32.1035073800876,35.2073607890036,676.214968727776,12,WIFI
ec:8c:a2:09:8e:d8,Ariel_University,[ESS],2017-10-30 11:41:42,1,-74,32.1035085040692,35.2073609005029,676.143152785165,16,WIFI
ec:8c:a2:08:a3:5c,Ariel_University,[ESS],2017-10-30 11:41:42,44,-87,32.1035085040692,35.2073609005029,676.143152785165,16,WIFI
ec:8c:a2:08:99:68,Ariel_University,[ESS],2017-10-30 11:41:46,6,-76,32.103509765617,35.2073607572253,676.159902482586,16,WIFI
ec:8c:a2:89:86:47,,[WPA2-PSK-CCMP][ESS],2017-10-30 11:41:46,44,-81,32.103509765617,35.2073607572253,676.159902482586,16,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS],2017-10-30 11:41:46,1,-93,32.103509765617,35.2073607572253,676.159902482586,16,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS],2017-10-30 11:41:50,40,-84,32.1034955360507,35.2073794647204,676.343862142162,8,WIFI
1c:b9:c4:16:28:88,Ariel_University,[ESS],2017-10-30 11:41:50,11,-81,32.1034955360507,35.2073794647204,676.343862142162,8,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS],2017-10-30 11:41:53,11,-86,32.1034891819531,35.2073898495132,676.518070672569,16,WIFI
ec:8c:a2:09:8e:dc,Ariel_University,[ESS],2017-10-30 11:41:58,44,-78,32.1034873616356,35.2074232271427,676.628667234465,8,WIFI
ec:8c:a2:88:d7:67,,[WPA2-PSK-CCMP][ESS],2017-10-30 11:42:06,40,-88,32.1034865653042,35.2074480746538,676.188077048651,24,WIFI
ec:8c:a2:89:f2:b7,,[WPA2-PSK-CCMP][ESS],2017-10-30 11:42:06,40,-88,32.1034865653042,35.2074480746538,676.188077048651,24,WIFI
ec:8c:a2:08:77:4c,Ariel_University,[ESS],2017-10-30 11:42:06,58,-85,32.1034865653042,35.2074480746538,676.188077048651,24,WIFI
00:27:22:f3:bb:3a,,[ESS],2017-10-30 11:42:06,11,-90,32.1034865653042,35.2074480746538,676.188077048651,24,WIFI
ec:8c:a2:08:f3:88,Ariel_University,[ESS],2017-10-30 11:42:06,1,-95,32.1034865653042,35.2074480746538,676.188077048651,24,WIFI
00:25:86:cc:07:b2,KCG_54,[ESS],2017-10-30 11:42:15,2,-89,32.1034854877792,35.2074802484334,675.844907127393,12,WIFI
00:27:19:e3:2d:fe,AUC_51_3,[ESS],2017-10-30 11:42:17,9,-83,32.1034945435411,35.2074467640093,675.430192321192,24,WIFI
1c:b9:c4:15:36:78,Ariel_University,[ESS],2017-10-30 11:42:17,11,-77,32.1034945435411,35.2074467640093,675.430192321192,24,WIFI
1c:b9:c4:15:36:7c,Ariel_University,[ESS],2017-10-30 11:42:17,52,-82,32.1034945435411,35.2074467640093,675.430192321192,24,WIFI
ec:8c:a2:08:96:4c,Ariel_University,[ESS],2017-10-30 11:42:17,44,-90,32.1034945435411,35.2074467640093,675.430192321192,24,WIFI
ec:8c:a2:08:ab:d8,Ariel_University,[ESS],2017-10-30 11:42:19,1,-77,32.1035027334243,35.2074118402077,674.922250996889,12,WIFI
1c:b9:c4:96:28:87,,[WPA2-PSK-CCMP][ESS],2017-10-30 11:42:19,48,-84,32.1035027334243,35.2074118402077,674.922250996889,12,WIFI
00:27:19:14:04:78,AUC,[ESS],2017-10-30 11:42:19,6,-76,32.1035027334243,35.2074118402077,674.922250996889,12,WIFI
ec:8c:a2:09:84:fc,Ariel_University,[ESS],2017-10-30 11:42:19,36,-84,32.1035027334243,35.2074118402077,674.922250996889,12,WIFI
ec:8c:a2:08:96:48,Ariel_University,[ESS],2017-10-30 11:42:19,11,-81,32.1035027334243,35.2074118402077,674.922250996889,12,WIFI
ec:8c:a2:08:ab:dc,Ariel_University,[ESS],2017-10-30 11:42:22,36,-76,32.1035535098553,35.2073722736967,674.218076378779,12,WIFI
ec:8c:a2:09:8c:ac,Ariel_University,[ESS],2017-10-30 11:42:22,44,-87,32.1035535098553,35.2073722736967,674.218076378779,12,WIFI
ec:8c:a2:09:84:f8,Ariel_University,[ESS],2017-10-30 11:42:24,6,-74,32.1035803690792,35.2073206213832,673.932510247129,12,WIFI
ec:8c:a2:08:96:4c,Ariel_University,[ESS],2017-10-30 11:42:24,44,-81,32.1035803690792,35.2073206213832,673.932510247129,12,WIFI
ec:8c:a2:08:a3:b8,Ariel_University,[ESS],2017-10-30 11:42:27,1,-77,32.1036123521485,35.2072713881163,673.722448177891,16,WIFI
3c:52:82:ef:d4:1e,DIRECT-1D-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-10-30 11:42:27,6,-95,32.1036123521485,35.2072713881163,673.722448177891,16,WIFI
1c:b9:c4:14:2b:18,Ariel_University,[ESS],2017-10-30 11:42:27,6,-90,32.1036123521485,35.2072713881163,673.722448177891,16,WIFI
ec:8c:a2:26:b0:58,Ariel_University,[ESS],2017-10-30 11:42:29,11,-52,32.1036312310804,35.2072452690392,673.61411722143,24,WIFI
ec:8c:a2:08:a3:bc,Ariel_University,[ESS],2017-10-30 11:42:29,40,-80,32.1036312310804,35.2072452690392,673.61411722143,24,WIFI
ec:8c:a2:88:ab:d7,,[WPA2-PSK-CCMP][ESS],2017-10-30 11:42:29,36,-83,32.1036312310804,35.2072452690392,673.61411722143,24,WIFI
ec:8c:a2:09:8c:ac,Ariel_University,[ESS],2017-10-30 11:42:29,44,-78,32.1036312310804,35.2072452690392,673.61411722143,24,WIFI
1c:b9:c4:15:36:8c,Ariel_University,[ESS],2017-10-30 11:42:29,36,-87,32.1036312310804,35.2072452690392,673.61411722143,24,WIFI
ec:8c:a2:08:a3:b8,Ariel_University,[ESS],2017-10-30 11:42:31,1,-71,32.1036479115116,35.2072180126843,673.658242425879,8,WIFI
3c:52:82:ef:d4:1e,DIRECT-1D-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-10-30 11:42:31,6,-90,32.1036479115116,35.2072180126843,673.658242425879,8,WIFI
ec:8c:a2:08:96:48,Ariel_University,[ESS],2017-10-30 11:42:31,11,-73,32.1036479115116,35.2072180126843,673.658242425879,8,WIFI
ec:8c:a2:09:8c:a8,Ariel_University,[ESS],2017-10-30 11:42:31,11,-73,32.1036479115116,35.2072180126843,673.658242425879,8,WIFI
ec:8c:a2:89:84:f7,,[WPA2-PSK-CCMP][ESS],2017-10-30 11:42:31,36,-83,32.1036479115116,35.2072180126843,673.658242425879,8,WIFI
ec:8c:a2:88:a3:b7,,[WPA2-PSK-CCMP][ESS],2017-10-30 11:42:33,40,-86,32.1036615523973,35.2071932933168,673.672159330553,12,WIFI
00:27:19:e3:2d:fe,AUC_51_3,[ESS],2017-10-30 11:42:35,9,-78,32.1036705047898,35.2071696896752,673.595735173919,8,WIFI
3c:52:82:ef:d4:1e,DIRECT-1D-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-10-30 11:42:37,6,-82,32.1036820683491,35.2071422175459,673.420965453225,8,WIFI
ec:8c:a2:88:96:47,,[WPA2-PSK-CCMP][ESS],2017-10-30 11:42:37,44,-80,32.1036820683491,35.2071422175459,673.420965453225,8,WIFI
ec:8c:a2:89:8c:a7,,[WPA2-PSK-CCMP][ESS],2017-10-30 11:42:37,44,-82,32.1036820683491,35.2071422175459,673.420965453225,8,WIFI
1c:b9:c4:16:06:38,Ariel_University,[ESS],2017-10-30 11:42:37,6,-83,32.1036820683491,35.2071422175459,673.420965453225,8,WIFI
a0:8c:fd:0a:14:5b,DIRECT-F1-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-10-30 11:42:40,6,-79,32.1036466546878,35.207112127381,673.35031201723,16,WIFI
ec:8c:a2:08:77:48,Ariel_University,[ESS],2017-10-30 11:42:40,1,-82,32.1036466546878,35.207112127381,673.35031201723,16,WIFI
1c:b9:c4:16:06:3c,Ariel_University,[ESS],2017-10-30 11:42:40,48,-86,32.1036466546878,35.207112127381,673.35031201723,16,WIFI
ec:8c:a2:08:a3:b8,Ariel_University,[ESS],2017-10-30 11:42:44,1,-66,32.1036369175277,35.207090598301,672.994024260611,8,WIFI
1c:b9:c4:96:06:37,,[WPA2-PSK-CCMP][ESS],2017-10-30 11:42:44,48,-84,32.1036369175277,35.207090598301,672.994024260611,8,WIFI
00:25:86:cc:00:f8,AUC_54_R,[ESS],2017-10-30 11:42:44,5,-79,32.1036369175277,35.207090598301,672.994024260611,8,WIFI
1c:b9:c4:15:36:88,Ariel_University,[ESS],2017-10-30 11:42:44,11,-82,32.1036369175277,35.207090598301,672.994024260611,8,WIFI
00:25:86:cc:07:b2,KCG_54,[ESS],2017-10-30 11:42:44,2,-82,32.1036369175277,35.207090598301,672.994024260611,8,WIFI
00:25:86:cc:00:f8,AUC_54_R,[ESS],2017-10-30 11:43:19,5,-65,32.1039355028014,35.2070419530685,671.320745019015,8,WIFI
70:5a:0f:5c:b0:0b,DIRECT-80-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-10-30 11:43:19,6,-81,32.1039355028014,35.2070419530685,671.320745019015,8,WIFI
1c:b9:c4:15:1f:5c,Ariel_University,[ESS],2017-10-30 11:43:19,48,-85,32.1039355028014,35.2070419530685,671.320745019015,8,WIFI
1c:b9:c4:55:44:73,island-154470,[WPA2-PSK-CCMP][ESS],2017-10-30 11:43:22,7,-95,32.1039453464882,35.207051106993,671.161477753349,8,WIFI
1c:b9:c4:15:1f:58,Ariel_University,[ESS],2017-10-30 11:43:22,1,-81,32.1039453464882,35.207051106993,671.161477753349,8,WIFI
00:27:22:f3:e1:da,,[ESS],2017-10-30 11:43:22,6,-88,32.1039453464882,35.207051106993,671.161477753349,8,WIFI
42502_22811_5329535,GOLAN T,HSDPA;il,2017-10-30 11:43:22,0,-85,32.1039453464882,35.207051106993,671.161477753349,8,GSM
1c:b9:c4:95:1f:57,,[WPA2-PSK-CCMP][ESS],2017-10-30 11:43:25,48,-85,32.1039453466319,35.2070511070923,671.077529301324,16,WIFI
00:25:86:cc:07:b2,KCG_54,[ESS],2017-10-30 11:43:25,2,-68,32.1039453466319,35.2070511070923,671.077529301324,16,WIFI
00:27:22:f3:e1:da,,[ESS],2017-10-30 11:43:28,6,-83,32.1039453466319,35.2070511070923,671.04587671124,16,WIFI
ec:8c:a2:08:a3:38,Ariel_University,[ESS],2017-10-30 11:43:28,6,-82,32.1039453466319,35.2070511070923,671.04587671124,16,WIFI
f0:b0:52:3e:c7:88,Ariel_University,[ESS],2017-10-30 11:43:28,1,-92,32.1039453466319,35.2070511070923,671.04587671124,16,WIFI
1c:b9:c4:15:1f:5c,Ariel_University,[ESS],2017-10-30 11:43:30,48,-78,32.1039478368687,35.2070581036639,671.08008505952,6,WIFI
00:27:22:f3:e1:da,,[ESS],2017-10-30 11:43:30,6,-76,32.1039478368687,35.2070581036639,671.08008505952,6,WIFI
00:27:22:f3:e1:f4,,[ESS],2017-10-30 11:43:30,1,-73,32.1039478368687,35.2070581036639,671.08008505952,6,WIFI
1c:b9:c4:95:1f:57,,[WPA2-PSK-CCMP][ESS],2017-10-30 11:43:34,48,-76,32.103987788314,35.2070849916082,671.186373095587,8,WIFI
1c:b9:c4:14:38:2c,Ariel_University,[ESS],2017-10-30 11:43:34,58,-89,32.103987788314,35.2070849916082,671.186373095587,8,WIFI
1c:b9:c4:14:38:28,Ariel_University,[ESS],2017-10-30 11:43:34,11,-87,32.103987788314,35.2070849916082,671.186373095587,8,WIFI
1c:b9:c4:15:1f:5c,Ariel_University,[ESS],2017-10-30 11:43:37,48,-71,32.1040328932437,35.2070835775635,671.375641438032,8,WIFI
30:e1:71:0d:e0:71,DIRECT-70-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-10-30 11:43:37,6,-95,32.1040328932437,35.2070835775635,671.375641438032,8,WIFI
ec:8c:a2:08:a3:3c,Ariel_University,[ESS],2017-10-30 11:43:37,36,-86,32.1040328932437,35.2070835775635,671.375641438032,8,WIFI
00:1a:dd:f4:e1:45,Afikim_Wifi,[ESS],2017-10-30 11:43:37,13,-93,32.1040328932437,35.2070835775635,671.375641438032,8,WIFI
ec:8c:a2:0a:11:88,Ariel_University,[ESS],2017-10-30 11:43:37,1,-95,32.1040328932437,35.2070835775635,671.375641438032,8,WIFI
1c:b9:c4:15:1f:58,Ariel_University,[ESS],2017-10-30 11:43:41,1,-70,32.1040952966279,35.2070761133801,671.819238602716,12,WIFI
00:1a:dd:e3:08:84,PEPWAVE_5071,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-30 11:43:41,10,-88,32.1040952966279,35.2070761133801,671.819238602716,12,WIFI
f0:b0:52:3e:d0:38,Ariel_University,[ESS],2017-10-30 11:43:41,1,-87,32.1040952966279,35.2070761133801,671.819238602716,12,WIFI
00:27:22:f3:e2:16,,[ESS],2017-10-30 11:43:41,6,-95,32.1040952966279,35.2070761133801,671.819238602716,12,WIFI
1c:b9:c4:14:2b:a8,Ariel_University,[ESS],2017-10-30 11:43:45,6,-92,32.1041519177597,35.2070796138899,672.494258836296,16,WIFI
1c:b9:c4:15:0e:b8,Ariel_University,[ESS],2017-10-30 11:43:49,6,-94,32.1042214252352,35.207084921632,672.984829632446,16,WIFI
00:27:22:f3:e0:83,,[ESS],2017-10-30 11:43:51,11,-90,32.1042445967807,35.2070929800489,673.307932991942,16,WIFI
00:27:22:f3:e0:83,,[ESS],2017-10-30 11:43:54,11,-83,32.1042804544747,35.2070928432323,673.46569261721,8,WIFI
0a:27:22:f3:e0:f6,ACAD,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-30 11:43:54,11,-92,32.1042804544747,35.2070928432323,673.46569261721,8,WIFI
f0:b0:52:3e:d1:e8,Ariel_University,[ESS],2017-10-30 11:43:54,11,-91,32.1042804544747,35.2070928432323,673.46569261721,8,WIFI
00:27:22:f3:e0:7b,,[ESS],2017-10-30 11:43:54,11,-92,32.1042804544747,35.2070928432323,673.46569261721,8,WIFI
1c:b9:c4:15:0e:b8,Ariel_University,[ESS],2017-10-30 11:43:59,6,-84,32.1043527853725,35.2071032025648,674.000741331118,8,WIFI
1c:b9:c4:14:38:28,Ariel_University,[ESS],2017-10-30 11:43:59,11,-80,32.1043527853725,35.2071032025648,674.000741331118,8,WIFI
00:27:22:f3:e0:7b,,[ESS],2017-10-30 11:43:59,11,-79,32.1043527853725,35.2071032025648,674.000741331118,8,WIFI
ec:8c:a2:26:d3:c8,Ariel_University,[ESS],2017-10-30 11:43:59,1,-81,32.1043527853725,35.2071032025648,674.000741331118,8,WIFI
1c:b9:c4:15:3d:7c,Ariel_University,[ESS],2017-10-30 11:43:59,36,-87,32.1043527853725,35.2071032025648,674.000741331118,8,WIFI
1c:b9:c4:15:0e:bc,Ariel_University,[ESS],2017-10-30 11:43:59,36,-89,32.1043527853725,35.2071032025648,674.000741331118,8,WIFI
74:ea:3a:af:9f:aa,55_1_29,[ESS],2017-10-30 11:43:59,1,-93,32.1043527853725,35.2071032025648,674.000741331118,8,WIFI
1c:b9:c4:15:3d:7c,Ariel_University,[ESS],2017-10-30 11:44:01,36,-78,32.1043768816595,35.2071117702656,674.116070457332,6,WIFI
74:ea:3a:af:9f:aa,55_1_29,[ESS],2017-10-30 11:44:05,1,-88,32.1044226108452,35.2071159248268,673.961532574165,8,WIFI
f0:b0:52:be:d0:37,,[WPA2-PSK-CCMP][ESS],2017-10-30 11:44:05,44,-90,32.1044226108452,35.2071159248268,673.961532574165,8,WIFI
ec:8c:a2:08:92:48,Ariel_University,[ESS],2017-10-30 11:44:05,6,-83,32.1044226108452,35.2071159248268,673.961532574165,8,WIFI
f0:b0:52:3e:d0:3c,Ariel_University,[ESS],2017-10-30 11:44:05,44,-89,32.1044226108452,35.2071159248268,673.961532574165,8,WIFI
1c:b9:c4:15:3d:78,Ariel_University,[ESS],2017-10-30 11:44:05,11,-85,32.1044226108452,35.2071159248268,673.961532574165,8,WIFI
ec:8c:a2:08:ad:e8,Ariel_University,[ESS],2017-10-30 11:44:05,6,-91,32.1044226108452,35.2071159248268,673.961532574165,8,WIFI
f0:b0:52:3e:d0:38,Ariel_University,[ESS],2017-10-30 11:44:09,1,-76,32.1044409935197,35.2071460329448,673.661855680626,6,WIFI
1c:b9:c4:15:3d:78,Ariel_University,[ESS],2017-10-30 11:44:09,11,-80,32.1044409935197,35.2071460329448,673.661855680626,6,WIFI
1c:b9:c4:94:38:27,,[WPA2-PSK-CCMP][ESS],2017-10-30 11:44:09,58,-84,32.1044409935197,35.2071460329448,673.661855680626,6,WIFI
ec:8c:a2:88:92:47,,[WPA2-PSK-CCMP][ESS],2017-10-30 11:44:09,44,-91,32.1044409935197,35.2071460329448,673.661855680626,6,WIFI
ec:8c:a2:26:d3:c8,Ariel_University,[ESS],2017-10-30 11:44:09,1,-76,32.1044409935197,35.2071460329448,673.661855680626,6,WIFI
1c:b9:c4:14:38:2c,Ariel_University,[ESS],2017-10-30 11:44:09,58,-81,32.1044409935197,35.2071460329448,673.661855680626,6,WIFI
00:27:22:f3:e0:ba,,[ESS],2017-10-30 11:44:10,1,-87,32.1044452538028,35.2071528194159,673.585364426236,6,WIFI
1c:b9:c4:15:3d:78,Ariel_University,[ESS],2017-10-30 11:44:35,11,-74,32.1044060530199,35.2072236482197,672.819493599256,16,WIFI
00:27:22:f3:e1:f4,,[ESS],2017-10-30 11:44:35,1,-67,32.1044060530199,35.2072236482197,672.819493599256,16,WIFI
