WigleWifi-1.4,appRelease=2.25,model=GT-N7100,release=4.4.2,device=t03g,display=Android Revolution HD 31.0 by mike1986,board=smdk4x12,brand=samsung
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
00:1a:dd:e3:5e:65,,[ESS],2017-11-02 15:08:09,11,-48,32.1053554090871,35.1978176627701,629.522390226855,96,WIFI
00:1a:dd:e3:5e:64,Wirless-Afikim,[ESS],2017-11-02 15:08:09,11,-48,32.1053554090871,35.1978176627701,629.522390226855,96,WIFI
a0:ab:1b:61:9a:84,apar20,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:09,9,-91,32.1053554090871,35.1978176627701,629.522390226855,96,WIFI
b0:48:7a:a1:35:b6,virus,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-11-02 15:08:09,1,-95,32.1053554090871,35.1978176627701,629.522390226855,96,WIFI
d0:0f:6d:f0:dc:fb,MIS,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:09,8,-96,32.1053554090871,35.1978176627701,629.522390226855,96,WIFI
c4:12:f5:80:e5:1b,barak,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:09,1,-94,32.1053554090871,35.1978176627701,629.522390226855,96,WIFI
10:fe:ed:f6:49:0b,GOT,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 15:08:09,1,-99,32.1053554090871,35.1978176627701,629.522390226855,96,WIFI
a4:2b:b0:b0:69:ae,__5G,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 15:08:09,40,-90,32.1053554090871,35.1978176627701,629.522390226855,96,WIFI
a4:2b:b0:b0:69:ac,_______EXT1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 15:08:09,11,-92,32.1053554090871,35.1978176627701,629.522390226855,96,WIFI
90:8d:78:52:89:3d,lior,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:09,1,-96,32.1053554090871,35.1978176627701,629.522390226855,96,WIFI
6a:8d:78:52:89:3e,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:09,1,-96,32.1053554090871,35.1978176627701,629.522390226855,96,WIFI
14:ae:db:52:93:bd,Simba,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:09,5,-90,32.1053554090871,35.1978176627701,629.522390226855,96,WIFI
20:4e:7f:26:0d:9a,T777,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 15:08:09,11,-90,32.1053554090871,35.1978176627701,629.522390226855,96,WIFI
14:ae:db:4d:da:25,menahem,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:09,1,-92,32.1053554090871,35.1978176627701,629.522390226855,96,WIFI
14:ae:db:43:cb:fd,BEZEQINT-CBF9,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 15:08:09,1,-95,32.1053554090871,35.1978176627701,629.522390226855,96,WIFI
06:ae:db:4d:da:25,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:09,1,-96,32.1053554090871,35.1978176627701,629.522390226855,96,WIFI
28:2c:b2:0a:b0:78,Marina_bedroom,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:09,9,-96,32.1053554090871,35.1978176627701,629.522390226855,96,WIFI
42502_22811_5366341,GOLAN T,HSDPA;il,2017-11-02 15:08:09,0,-83,32.1053554090871,35.1978176627701,629.522390226855,96,GSM
b0:48:7a:a1:35:b6,virus,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-11-02 15:08:11,1,-85,32.1055531614748,35.1975554378626,595.612468946619,64,WIFI
04:a1:51:df:7f:c2,Bella_2.4_5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 15:08:11,60,-85,32.1055531614748,35.1975554378626,595.612468946619,64,WIFI
04:a1:51:df:7f:c1,Bella_2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 15:08:11,11,-86,32.1055531614748,35.1975554378626,595.612468946619,64,WIFI
00:78:9e:fa:3d:01,karol2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 15:08:11,11,-92,32.1055531614748,35.1975554378626,595.612468946619,64,WIFI
14:ae:db:b0:38:15,abba,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:11,11,-95,32.1055531614748,35.1975554378626,595.612468946619,64,WIFI
30:e1:71:08:96:ba,DIRECT-B9-HP DeskJet 3830 series,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:11,6,-96,32.1055531614748,35.1975554378626,595.612468946619,64,WIFI
40:a5:ef:1f:67:77,2.4G_COMFAST_1F6775,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 15:08:11,7,-98,32.1055531614748,35.1975554378626,595.612468946619,64,WIFI
00:1a:dd:e3:5e:65,,[ESS],2017-11-02 15:08:14,11,-43,32.1049559830428,35.1979718423004,717.566383027031,64,WIFI
00:1a:dd:e3:5e:64,Wirless-Afikim,[ESS],2017-11-02 15:08:14,11,-41,32.1049559830428,35.1979718423004,717.566383027031,64,WIFI
d0:0f:6d:f0:dc:fb,MIS,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:14,8,-86,32.1049559830428,35.1979718423004,717.566383027031,64,WIFI
04:a1:51:df:7f:c2,Bella_2.4_5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 15:08:14,60,-77,32.1049559830428,35.1979718423004,717.566383027031,64,WIFI
00:78:9e:fa:3d:01,karol2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 15:08:14,11,-76,32.1049559830428,35.1979718423004,717.566383027031,64,WIFI
40:a5:ef:1f:67:77,2.4G_COMFAST_1F6775,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 15:08:14,7,-88,32.1049559830428,35.1979718423004,717.566383027031,64,WIFI
c4:12:f5:f8:93:6e,vefremov2,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:14,10,-83,32.1049559830428,35.1979718423004,717.566383027031,64,WIFI
a4:2b:8c:99:50:87,deckel5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 15:08:14,60,-91,32.1049559830428,35.1979718423004,717.566383027031,64,WIFI
14:ae:db:3b:cc:d5,elena5,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:14,6,-90,32.1049559830428,35.1979718423004,717.566383027031,64,WIFI
72:12:f5:f4:2e:15,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:14,3,-91,32.1049559830428,35.1979718423004,717.566383027031,64,WIFI
c4:12:f5:f4:2e:14,art dental,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:14,3,-93,32.1049559830428,35.1979718423004,717.566383027031,64,WIFI
16:0c:c3:ee:8e:09,yelena,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 15:08:14,6,-93,32.1049559830428,35.1979718423004,717.566383027031,64,WIFI
40:b0:34:5f:c2:cf,DIRECT-CE-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 15:08:14,6,-94,32.1049559830428,35.1979718423004,717.566383027031,64,WIFI
f4:f2:6d:6d:81:6c,Evgeny1,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 15:08:14,2,-96,32.1049559830428,35.1979718423004,717.566383027031,64,WIFI
04:a1:51:df:7f:c1,Bella_2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 15:08:17,11,-79,32.1051211745762,35.1973909433637,634.09503976798,48,WIFI
16:0c:c3:ee:8e:09,yelena,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 15:08:17,6,-86,32.1051211745762,35.1973909433637,634.09503976798,48,WIFI
d8:fe:e3:03:b6:b1,Elizabet1,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:17,11,-87,32.1051211745762,35.1973909433637,634.09503976798,48,WIFI
a4:2b:8c:99:50:86,deckel,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 15:08:17,1,-89,32.1051211745762,35.1973909433637,634.09503976798,48,WIFI
8c:dc:d4:6a:89:b2,HP-Print-B2-Deskjet 4640 series,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:17,1,-92,32.1051211745762,35.1973909433637,634.09503976798,48,WIFI
c4:12:f5:ff:5b:a4,OsenkaNet,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:17,7,-94,32.1051211745762,35.1973909433637,634.09503976798,48,WIFI
14:ae:db:b2:d0:dd,YuL,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:17,11,-94,32.1051211745762,35.1973909433637,634.09503976798,48,WIFI
06:ae:db:b0:38:15,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:17,11,-101,32.1051211745762,35.1973909433637,634.09503976798,48,WIFI
1c:af:f7:7d:fd:72,Bezeq_7dfd6f,[ESS],2017-11-02 15:08:17,6,-80,32.1051211745762,35.1973909433637,634.09503976798,48,WIFI
14:ae:db:b2:d0:dd,YuL,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:20,11,-89,32.1050607583892,35.1972456233725,630.878116136331,12,WIFI
14:cc:20:f1:07:bc,32,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 15:08:20,13,-85,32.1050607583892,35.1972456233725,630.878116136331,12,WIFI
06:ae:db:b2:d0:dd,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:20,11,-89,32.1050607583892,35.1972456233725,630.878116136331,12,WIFI
8c:59:c3:a2:5e:69,Sivan,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:20,1,-91,32.1050607583892,35.1972456233725,630.878116136331,12,WIFI
88:28:b3:8a:21:5f,P4-79215UF_UF,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:20,9,-96,32.1050607583892,35.1972456233725,630.878116136331,12,WIFI
00:1a:dd:e3:5e:65,,[ESS],2017-11-02 15:08:20,11,-33,32.1050607583892,35.1972456233725,630.878116136331,12,WIFI
d8:fe:e3:03:b6:b1,Elizabet1,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:20,11,-73,32.1050607583892,35.1972456233725,630.878116136331,12,WIFI
c4:04:15:51:b2:cd,moniot-10,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 15:08:20,1,-82,32.1050607583892,35.1972456233725,630.878116136331,12,WIFI
c4:12:f5:ff:5b:a4,OsenkaNet,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:25,7,-79,32.1050086572585,35.1971129521644,625.69587632004,12,WIFI
14:ae:db:b2:d0:dd,YuL,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:25,11,-82,32.1050086572585,35.1971129521644,625.69587632004,12,WIFI
14:cc:20:f1:07:bc,32,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 15:08:25,13,-80,32.1050086572585,35.1971129521644,625.69587632004,12,WIFI
00:1a:dd:f4:f0:44,,[ESS],2017-11-02 15:08:25,13,-78,32.1050086572585,35.1971129521644,625.69587632004,12,WIFI
5e:01:07:f5:7f:5c,Xerox,[IBSS],2017-11-02 15:08:25,10,-91,32.1050086572585,35.1971129521644,625.69587632004,12,WIFI
42502_22811_5366341,GOLAN T,HSDPA;il,2017-11-02 15:08:25,0,-77,32.1050086572585,35.1971129521644,625.69587632004,12,GSM
00:1a:dd:e3:5e:64,Wirless-Afikim,[ESS],2017-11-02 15:08:28,11,-45,32.1051316074553,35.1969601533397,630.483978079568,16,WIFI
d0:0f:6d:f0:dc:fb,MIS,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:28,8,-94,32.1051316074553,35.1969601533397,630.483978079568,16,WIFI
8c:59:c3:a2:5e:69,Sivan,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:28,1,-83,32.1051316074553,35.1969601533397,630.483978079568,16,WIFI
c4:a8:1d:13:53:42,UrCommunication,[WPA-PSK-CCMP+TKIP][ESS],2017-11-02 15:08:28,10,-88,32.1051316074553,35.1969601533397,630.483978079568,16,WIFI
00:0c:42:51:cf:03,Egged.co.il,[ESS],2017-11-02 15:08:28,1,-83,32.1051316074553,35.1969601533397,630.483978079568,16,WIFI
14:ae:db:52:ad:d5,Bezeq_WiFi,[ESS],2017-11-02 15:08:28,1,-84,32.1051316074553,35.1969601533397,630.483978079568,16,WIFI
00:1a:dd:f4:f0:45,Afikim_Wifi,[ESS],2017-11-02 15:08:28,13,-86,32.1051316074553,35.1969601533397,630.483978079568,16,WIFI
00:1a:dd:e3:5e:64,Wirless-Afikim,[ESS],2017-11-02 15:08:31,11,-39,32.1051838132229,35.1968564579831,628.588685821163,16,WIFI
00:0c:42:51:cf:03,Egged.co.il,[ESS],2017-11-02 15:08:31,1,-68,32.1051838132229,35.1968564579831,628.588685821163,16,WIFI
00:1a:dd:f4:f0:45,Afikim_Wifi,[ESS],2017-11-02 15:08:31,13,-75,32.1051838132229,35.1968564579831,628.588685821163,16,WIFI
98:e7:f4:42:34:56,DIRECT-54-HP OfficeJet Pro 8720,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 15:08:31,6,-93,32.1051838132229,35.1968564579831,628.588685821163,16,WIFI
cc:b2:55:e9:04:a6,fomichev,[WPA-PSK-CCMP][ESS],2017-11-02 15:08:31,7,-95,32.1051838132229,35.1968564579831,628.588685821163,16,WIFI
00:18:25:12:75:20,Coolnet-Hotspot,[ESS],2017-11-02 15:08:35,8,-93,32.1051838132229,35.1968564579831,629.569147358152,16,WIFI
42502_22811_5362011,GOLAN T,HSDPA;il,2017-11-02 15:08:35,0,-85,32.1051838132229,35.1968564579831,629.569147358152,16,GSM
84:26:15:eb:4b:03,ALLA3571,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:38,6,-97,32.1050932416899,35.1968174840631,632.078557877207,24,WIFI
fc:0a:81:d4:20:a0,,[WPA-PSK-TKIP][ESS],2017-11-02 15:08:38,6,-101,32.1050932416899,35.1968174840631,632.078557877207,24,WIFI
fa:8f:ca:55:ad:6a,,[ESS],2017-11-02 15:08:38,6,-94,32.1050932416899,35.1968174840631,632.078557877207,24,WIFI
14:cc:20:f1:03:3c,yelena,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 15:08:41,6,-94,32.1050932416899,35.1968174840631,635.80881924993,16,WIFI
c4:6e:1f:9f:fa:fc,VOVANETWORK,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 15:08:41,6,-95,32.1050932416899,35.1968174840631,635.80881924993,16,WIFI
00:02:6f:b8:c4:1a,,[ESS],2017-11-02 15:08:44,11,-89,32.1050639652004,35.1967567244328,635.761304658503,24,WIFI
84:26:15:eb:4b:03,ALLA3571,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:47,6,-89,32.1050463545183,35.1966207542794,632.733971220589,16,WIFI
e4:6f:13:73:07:c0,tomer,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:47,9,-92,32.1050463545183,35.1966207542794,632.733971220589,16,WIFI
7c:03:4c:ff:26:6f,HOTBOX-B7EA,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 15:08:47,6,-94,32.1050463545183,35.1966207542794,632.733971220589,16,WIFI
fa:8f:ca:55:ad:6a,,[ESS],2017-11-02 15:08:47,6,-87,32.1050463545183,35.1966207542794,632.733971220589,16,WIFI
a0:4f:d4:2b:8c:f2,KATAN_5,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:50,52,-84,32.1050669616402,35.1963379278356,637.371261061073,24,WIFI
14:ae:db:55:c4:65,Tweety,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 15:08:50,11,-82,32.1050669616402,35.1963379278356,637.371261061073,24,WIFI
fc:b4:e6:cf:ee:4d,Valik,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 15:08:50,1,-91,32.1050669616402,35.1963379278356,637.371261061073,24,WIFI
a0:4f:d4:2b:8c:f1,Chiprut,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:50,1,-91,32.1050669616402,35.1963379278356,637.371261061073,24,WIFI
16:0c:c3:ee:8e:09,yelena,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 15:08:50,6,-93,32.1050669616402,35.1963379278356,637.371261061073,24,WIFI
c4:04:15:1b:1a:c6,vita,[WPS][ESS],2017-11-02 15:08:50,11,-89,32.1050669616402,35.1963379278356,637.371261061073,24,WIFI
5a:04:15:1b:1a:c7,Bezeq Free,[ESS],2017-11-02 15:08:50,11,-92,32.1050669616402,35.1963379278356,637.371261061073,24,WIFI
c4:12:f5:f6:f2:b6,DAVID,[ESS],2017-11-02 15:08:50,3,-96,32.1050669616402,35.1963379278356,637.371261061073,24,WIFI
00:1a:dd:e3:5e:65,,[ESS],2017-11-02 15:08:53,11,-46,32.1051272858958,35.1961095601463,632.145462810382,12,WIFI
fc:b4:e6:cf:ee:4d,Valik,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 15:08:53,1,-85,32.1051272858958,35.1961095601463,632.145462810382,12,WIFI
a0:4f:d4:2b:8c:f1,Chiprut,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:53,1,-77,32.1051272858958,35.1961095601463,632.145462810382,12,WIFI
c4:12:f5:f6:f2:b6,DAVID,[ESS],2017-11-02 15:08:53,3,-86,32.1051272858958,35.1961095601463,632.145462810382,12,WIFI
4c:60:de:44:bc:b4,Victor,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 15:08:53,11,-86,32.1051272858958,35.1961095601463,632.145462810382,12,WIFI
14:ae:db:44:77:cd,liran,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 15:08:53,6,-88,32.1051272858958,35.1961095601463,632.145462810382,12,WIFI
6c:b0:ce:ac:e0:15,vendrov_2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 15:08:53,11,-90,32.1051272858958,35.1961095601463,632.145462810382,12,WIFI
00:78:9e:fb:28:58,Solaris,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 15:08:53,9,-95,32.1051272858958,35.1961095601463,632.145462810382,12,WIFI
62:b0:ce:ac:e0:16,Bezeq Free,[ESS],2017-11-02 15:08:53,11,-88,32.1051272858958,35.1961095601463,632.145462810382,12,WIFI
00:1a:dd:e3:5e:64,Wirless-Afikim,[ESS],2017-11-02 15:08:56,11,-47,32.105201577783,35.1957890897674,627.295817561935,12,WIFI
c4:12:f5:f6:f2:b6,DAVID,[ESS],2017-11-02 15:08:56,3,-80,32.105201577783,35.1957890897674,627.295817561935,12,WIFI
98:e7:f4:42:34:56,DIRECT-54-HP OfficeJet Pro 8720,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 15:08:56,6,-94,32.105201577783,35.1957890897674,627.295817561935,12,WIFI
d4:d1:84:fd:3f:e1,basihes,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:56,6,-59,32.105201577783,35.1957890897674,627.295817561935,12,WIFI
a0:ab:1b:5d:d9:b2,Shir,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-02 15:08:56,9,-84,32.105201577783,35.1957890897674,627.295817561935,12,WIFI
00:e0:20:3c:e6:a2,Wireless-N,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 15:08:56,11,-84,32.105201577783,35.1957890897674,627.295817561935,12,WIFI
a0:ab:1b:55:07:75,mhph,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:56,1,-86,32.105201577783,35.1957890897674,627.295817561935,12,WIFI
10:be:f5:35:6b:f2,225_356bee,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:56,1,-87,32.105201577783,35.1957890897674,627.295817561935,12,WIFI
ec:22:80:e0:f1:0e,Leonid_2.4G_EXT,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:56,1,-87,32.105201577783,35.1957890897674,627.295817561935,12,WIFI
00:78:9e:fa:a5:2a,HOTBOX-FD0A,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 15:08:56,11,-89,32.105201577783,35.1957890897674,627.295817561935,12,WIFI
14:ae:db:42:2f:f5,BEZEQINT-2FF1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 15:08:56,6,-89,32.105201577783,35.1957890897674,627.295817561935,12,WIFI
a0:4f:d4:3e:0f:61,NETGEARY,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:56,11,-93,32.105201577783,35.1957890897674,627.295817561935,12,WIFI
00:1f:1f:1b:77:14,anna,[WEP][ESS],2017-11-02 15:08:56,6,-98,32.105201577783,35.1957890897674,627.295817561935,12,WIFI
42502_22811_5362011,GOLAN T,HSDPA;il,2017-11-02 15:08:56,0,-81,32.105201577783,35.1957890897674,627.295817561935,12,GSM
10:be:f5:35:6b:f2,225_356bee,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:58,1,-80,32.1052359777785,35.1955330867145,623.025476776231,16,WIFI
00:78:9e:fa:a5:2a,HOTBOX-FD0A,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 15:08:58,11,-82,32.1052359777785,35.1955330867145,623.025476776231,16,WIFI
14:ae:db:42:2f:f5,BEZEQINT-2FF1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 15:08:58,6,-77,32.1052359777785,35.1955330867145,623.025476776231,16,WIFI
00:1f:1f:1b:77:14,anna,[WEP][ESS],2017-11-02 15:08:58,6,-79,32.1052359777785,35.1955330867145,623.025476776231,16,WIFI
14:ae:db:b9:63:5d,victoria1234,[WPA2-PSK-CCMP][ESS],2017-11-02 15:08:58,6,-82,32.1052359777785,35.1955330867145,623.025476776231,16,WIFI
16:0c:c3:ee:e2:99,niv21,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 15:08:58,6,-84,32.1052359777785,35.1955330867145,623.025476776231,16,WIFI
70:62:b8:34:aa:e3,Mark_2.4,[WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 15:08:58,11,-88,32.1052359777785,35.1955330867145,623.025476776231,16,WIFI
42502_22811_5362011,GOLAN T,HSDPA;il,2017-11-02 15:08:58,0,-75,32.1052359777785,35.1955330867145,623.025476776231,16,GSM
16:0c:c3:ee:e2:99,niv21,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 15:09:01,6,-65,32.1053116051236,35.1951178318288,622.665286714769,16,WIFI
c0:ac:54:f6:d5:37,Reznik-Polev,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 15:09:01,1,-80,32.1053116051236,35.1951178318288,622.665286714769,16,WIFI
c4:a8:1d:14:46:db,Nagauker2.4,[WPA2-PSK-CCMP][ESS],2017-11-02 15:09:01,11,-90,32.1053116051236,35.1951178318288,622.665286714769,16,WIFI
bc:f6:85:c8:09:4a,Fred,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 15:09:01,6,-96,32.1053116051236,35.1951178318288,622.665286714769,16,WIFI
8c:59:c3:a2:12:f1,livne,[WPA2-PSK-CCMP][ESS],2017-11-02 15:09:01,11,-96,32.1053116051236,35.1951178318288,622.665286714769,16,WIFI
00:02:6f:8e:64:67,,[ESS],2017-11-02 15:09:01,1,-85,32.1053116051236,35.1951178318288,622.665286714769,16,WIFI
42502_22811_5362011,GOLAN T,HSDPA;il,2017-11-02 15:09:01,0,-69,32.1053116051236,35.1951178318288,622.665286714769,16,GSM
00:1a:dd:e3:5e:65,,[ESS],2017-11-02 15:09:04,11,-41,32.1053590850624,35.1948317549845,620.12803810242,16,WIFI
00:1a:dd:e3:5e:64,Wirless-Afikim,[ESS],2017-11-02 15:09:04,11,-41,32.1053590850624,35.1948317549845,620.12803810242,16,WIFI
14:ae:db:39:22:9d,338068638,[WPA2-PSK-CCMP][ESS],2017-11-02 15:09:04,1,-79,32.1053590850624,35.1948317549845,620.12803810242,16,WIFI
c8:3a:35:de:bd:27,ELFWOOD,[WPA2-PSK-CCMP][ESS],2017-11-02 15:09:04,11,-82,32.1053590850624,35.1948317549845,620.12803810242,16,WIFI
00:1a:dd:f5:06:e5,Afikim_Wifi,[ESS],2017-11-02 15:09:04,4,-84,32.1053590850624,35.1948317549845,620.12803810242,16,WIFI
00:1a:dd:f5:06:e4,,[ESS],2017-11-02 15:09:04,4,-97,32.1053590850624,35.1948317549845,620.12803810242,16,WIFI
00:02:6f:b8:c4:1a,,[ESS],2017-11-02 15:09:04,11,-93,32.1053590850624,35.1948317549845,620.12803810242,16,WIFI
00:1a:dd:e3:5e:64,Wirless-Afikim,[ESS],2017-11-02 15:09:07,11,-36,32.1054297896111,35.1945254843415,619.261913816272,16,WIFI
14:ae:db:55:33:95,yalinalota,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 15:09:07,11,-78,32.1054297896111,35.1945254843415,619.261913816272,16,WIFI
8c:59:c3:ea:43:6b,Halel ,[WPA2-PSK-CCMP][ESS],2017-11-02 15:09:07,52,-84,32.1054297896111,35.1945254843415,619.261913816272,16,WIFI
8c:59:c3:ea:43:6a,Halel ,[WPA2-PSK-CCMP][ESS],2017-11-02 15:09:07,11,-80,32.1054297896111,35.1945254843415,619.261913816272,16,WIFI
c0:ac:54:f5:a5:c1,HOTBOX-535E,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 15:09:07,1,-95,32.1054297896111,35.1945254843415,619.261913816272,16,WIFI
fc:b4:e6:d2:aa:f5,HOTBOX-AAEF,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 15:09:07,6,-95,32.1054297896111,35.1945254843415,619.261913816272,16,WIFI
00:02:6f:94:49:e7,MigdalToYovel,[WEP][ESS],2017-11-02 15:09:10,3,-95,32.1055446130606,35.1941921423881,621.563731787112,12,WIFI
80:1f:02:fc:29:18,EdimaxADSL,[WPS][ESS],2017-11-02 15:09:10,1,-87,32.1055446130606,35.1941921423881,621.563731787112,12,WIFI
00:02:6f:8e:64:67,,[ESS],2017-11-02 15:09:13,1,-85,32.1056921507105,35.1938420778086,621.173540685899,16,WIFI
6c:19:8f:49:b7:3c,Tomas,[WPA-PSK-CCMP+TKIP][ESS],2017-11-02 15:09:13,6,-83,32.1056921507105,35.1938420778086,621.173540685899,16,WIFI
a0:4f:d4:46:9d:21,sofeh,[WPA2-PSK-CCMP][ESS],2017-11-02 15:09:13,1,-86,32.1056921507105,35.1938420778086,621.173540685899,16,WIFI
e0:46:9a:64:7a:f0,minigolf,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 15:09:13,11,-90,32.1056921507105,35.1938420778086,621.173540685899,16,WIFI
14:ae:db:cb:82:15,anna1955,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 15:09:13,1,-91,32.1056921507105,35.1938420778086,621.173540685899,16,WIFI
